,RBD,COD_REG_RBD,COD_COM_RBD,COD_DEPE2_Particular_Pagado,COD_DEPE2_Particular_Subvencionado,COD_DEPE2_Municipal,COD_DEPE2_Corporacion_Municipal,RURAL_RBD,COD_ENSE2,PROM_ASIS,GRADO,Matricula,Cant_Est_NEE,Cant_Est_Media_HC,Cant_Est_Media_TP,HH_DOCENTES,HH_PROF,HH_PARA,HH_AUX,HH_TOT_AAEE,PROM_GRAL,SEP,CD2018,APR,REP,RET,TRA
3705,0.5569232290276336,0.6,0.598987108655617,0,0,1,0,0,2,0.9292929292929294,Basica,0.08175872093023256,0.0,0.0,0.0,0.08865514650638617,0.027855153203342618,0.06745114519857112,0.0,0.06268509378084897,0.8812433068995321,0.06036909602752581,3,0.09087437953417335,0.0,0.0,0.014245014245014245
3706,0.5569973799990113,0.6,0.598592475664299,0,0,1,0,0,2,0.9292929292929294,Basica,0.06177325581395348,0.0,0.0,0.0,0.06235912847483095,0.0,0.03782307207396512,0.14492753623188406,0.0970714050674564,0.9019595586982928,0.02471066624960901,4,0.06681939671630394,0.01098901098901099,0.0,0.019943019943019943
3707,0.5571456819417668,0.6,0.6051039200210472,0,0,1,0,0,5,0.9292929292929294,Media,0.04760174418604651,0.0,0.051736613603473224,0.0,0.04132231404958678,0.07149489322191271,0.052111788190796385,0.07953340402969247,0.1031589338598223,0.8153007527144347,0.0,3,0.053837342497136315,0.02197802197802198,0.05405405405405406,0.011396011396011397
3708,0.5575411537891146,0.8666666666666667,0.8552354643514866,0,0,0,1,0,2,0.9292929292929294,Basica,0.09484011627906977,0.0,0.0,0.0,0.15502128725269224,0.06963788300835655,0.12565665055683967,0.06221279604100389,0.15202369200394866,0.8778683222347633,0.09790428526743823,2,0.10385643375334097,0.027472527472527476,0.013513513513513514,0.042735042735042736
3709,0.5576894557318701,0.6,0.6051039200210472,0,0,1,0,0,5,0.9292929292929294,Media,0.12245639534883722,0.0,0.06078147612156295,0.09581789306511382,0.13749060856498874,0.025998142989786442,0.07039293969321286,0.09544008483563098,0.10875287923659098,0.8304045125186631,0.10134501094776353,3,0.06071019473081329,0.049450549450549455,0.02702702702702703,0.039886039886039885
3710,0.558505116417025,0.6,0.598987108655617,0,0,1,0,0,5,0.9292929292929294,Media,0.06795058139534885,0.0,0.036541244573082485,0.05187930121757544,0.09566741798146756,0.060352831940575676,0.041605379281361626,0.06256627783669141,0.08308654162553472,0.8141847027739221,0.058492336565530184,3,0.03130966017563956,0.07692307692307693,0.02702702702702703,0.03418803418803419
3711,0.5586287013693213,0.6,0.5923441199684294,0,0,1,0,0,2,0.9292929292929294,Basica,0.08321220930232559,0.0,0.0,0.0,0.07362885048835462,0.02042711234911792,0.0945576801849128,0.04772004241781549,0.10348798947022046,0.9234768617997732,0.10947763528307788,3,0.09125620465826652,0.0,0.0,0.005698005698005698
3712,0.5589500222452914,0.6,0.598592475664299,0,0,1,0,1,2,0.9292929292929294,Basica,0.009084302325581394,0.0,0.0,0.0,0.030553468569997494,0.0,0.025635637739020802,0.011311417462000707,0.02533728200065811,0.8770300812532213,0.0118861432593056,4,0.015273004963726614,0.005494505494505495,0.0,0.0
3713,0.5600128528350389,0.6,0.598987108655617,0,0,1,0,0,2,0.9292929292929294,Basica,0.08030523255813954,0.0,0.0,0.0,0.11995992987728525,0.04921077065923862,0.14351754570287875,0.04772004241781549,0.15202369200394866,0.811891901669682,0.07819831091648421,3,0.08743795341733486,0.02197802197802198,0.0,0.03418803418803419
3714,0.5602600227396313,0.6,0.5991186529860564,0,0,1,0,0,2,0.9292929292929294,Basica,0.01053779069767442,0.0,0.0,0.0,0.03806661657901327,0.0,0.00945576801849128,0.015906680805938496,0.014807502467917079,0.9092758350938998,0.010009383797309979,3,0.01641848033600611,0.005494505494505495,0.0,0.002849002849002849
3715,0.5607049285678976,0.6,0.5919494869771114,0,0,0,1,0,2,0.9292929292929294,Basica,0.12390988372093024,0.0,0.0,0.0,0.1497620836463812,0.17223769730733518,0.12250472788400925,0.12442559208200778,0.2148733135899967,0.7858998970424673,0.11854863934939006,3,0.12371134020618557,0.08791208791208792,0.05405405405405406,0.11111111111111112
3716,0.5608532305106531,0.6,0.5919494869771114,0,0,1,0,0,2,0.9292929292929294,Basica,0.15625,0.0,0.0,0.0,0.13849236163285752,0.10352831940575673,0.09392729565034671,0.06362672322375398,0.13984863441921686,0.8824725761199522,0.0,3,0.16838487972508592,0.038461538461538464,0.013513513513513514,0.039886039886039885
3717,0.562484551880963,0.8666666666666667,0.8617469087082348,0,0,0,1,1,7,0.9292929292929294,Media,0.05268895348837209,0.0,0.03400868306801736,0.03335097935415564,0.1114450288004007,0.13834726090993502,0.28577432233662536,0.12442559208200778,0.33070088845014806,0.7720024728234645,0.15076634344698156,3,0.012982054219167621,0.01098901098901099,0.013513513513513514,0.002849002849002849
