RBD;Nombre Establecimiento;Región;Comuna;Dependencia;Matrícula Media 2017;Categoría Desempeño 2018
1571;ESCUELA SAN JUDAS TADEO;de Valparaíso;VALPARAISO;Municipal;96;INSUFICIENTE
1573;ESCUELA  DR. ERNESTO QUIROZ WEBER;de Valparaíso;VALPARAISO;Municipal;158;INSUFICIENTE
1577;ESCUELA BASICA LAGUNA VERDE;de Valparaíso;VALPARAISO;Municipal;216;MEDIO-BAJO
1578;ESCUELA TTE. JULIO A. ALLENDE OVALLE;de Valparaíso;VALPARAISO;Municipal;84;INSUFICIENTE
1579;LICEO SANTA TERESA;de Valparaíso;VALPARAISO;P. Subvencionado;240;MEDIO
1580;COLEGIO PRESBIT. DAVID TRUMBULL;de Valparaíso;VALPARAISO;P. Subvencionado;114;MEDIO
1581;LICEO JUANA ROSS DE EDWARDS;de Valparaíso;VALPARAISO;P. Subvencionado;691;ALTO
1582;COLEGIO LUTERANO CONCORDIA;de Valparaíso;VALPARAISO;P. Subvencionado;477;MEDIO
1583;COLEGIO JEANNE DARC VALPARAISO;de Valparaíso;VALPARAISO;P. Subvencionado;267;INSUFICIENTE
1585;LICEO COEDUCACIONAL LA IGUALDAD;de Valparaíso;VALPARAISO;P. Subvencionado;570;MEDIO
1586;COLEGIO CARLOS COUSINO;de Valparaíso;VALPARAISO;P. Subvencionado;471;MEDIO
1587;COLEGIO MARIA AUXILIADORA;de Valparaíso;VALPARAISO;P. Subvencionado;386;MEDIO
1588;COLEGIO NTRA.SRA.DE LA MISERICORDIA;de Valparaíso;VALPARAISO;P. Subvencionado;333;MEDIO
1590;COLEGIO SALESIANO VALPARAISO;de Valparaíso;VALPARAISO;P. Subvencionado;704;MEDIO
1593;ESCUELA PARTICULAR SANTA ANA;de Valparaíso;VALPARAISO;P. Subvencionado;521;MEDIO-BAJO
1594;COLEGIO SAN DAMIAN DE MOLOKAI;de Valparaíso;VALPARAISO;P. Subvencionado;303;MEDIO
1595;COLEGIO ARTURO EDWARDS;de Valparaíso;VALPARAISO;P. Subvencionado;571;MEDIO
1596;COLEGIO SAN IGNACIO DE LOYOLA;de Valparaíso;VALPARAISO;P. Subvencionado;639;MEDIO-BAJO
1597;ESCUELA PARTICULAR SAN LUIS;de Valparaíso;VALPARAISO;P. Subvencionado;155;MEDIO-BAJO
1598;COLEGIO PARTICULAR ADVENTISTA;de Valparaíso;VALPARAISO;P. Subvencionado;325;MEDIO
1599;COLEGIO SAGRADO CORAZON DE JESUS;de Valparaíso;VALPARAISO;P. Subvencionado;242;MEDIO
1601;ESC SAGRADA FAMILIA DE NAZARET;de Valparaíso;VALPARAISO;P. Subvencionado;417;MEDIO
1602;COLEGIO ESPERANZA;de Valparaíso;VALPARAISO;P. Subvencionado;179;MEDIO
1603;COLEGIO PARTICULAR SAN PIO X;de Valparaíso;VALPARAISO;P. Subvencionado;276;MEDIO
1604;COLEGIO LEONARDO MURIALDO;de Valparaíso;VALPARAISO;P. Subvencionado;661;MEDIO
1607;COLEGIO TERESITA DE LISIEUX;de Valparaíso;VALPARAISO;P. Subvencionado;231;MEDIO-BAJO
1609;ESC PART FRAY LUIS BELTRAN;de Valparaíso;VALPARAISO;P. Subvencionado;296;MEDIO
1610;COLEGIO ALBERTO HURTADO SEGUNDO;de Valparaíso;VALPARAISO;P. Subvencionado;475;MEDIO
1619;COLEGIO PARTICULAR JUNIOR SCHOOL 2;de Valparaíso;VALPARAISO;P. Subvencionado;427;MEDIO
1620;COLEGIO MIGUEL DE UNAMUNO;de Valparaíso;VALPARAISO;P. Subvencionado;347;ALTO
1621;LICEO MIXTO JOSE MIGUEL CARRERA;de Valparaíso;VALPARAISO;P. Subvencionado;177;INSUFICIENTE
1629;COLEGIO INTERNACIONAL;de Valparaíso;VALPARAISO;P. Pagado;143;MEDIO-BAJO
1631;COLEGIO DE LOS SAGRADOS CORAZONES, PADRES FRANCESES;de Valparaíso;VINA DEL MAR;P. Pagado;573;ALTO
1632;COL. IDA.CONCEPC. NTRA.SRA.LOURDES;de Valparaíso;VALPARAISO;P. Subvencionado;338;MEDIO
1634;SEMINARIO SAN RAFAEL;de Valparaíso;VALPARAISO;P. Pagado;443;ALTO
1635;COLEGIO AGUSTIN EDWARDS;de Valparaíso;VALPARAISO;P. Subvencionado;214;MEDIO-BAJO
1638;SCUOLA ITALIANA ARTURO DELL´ORO;de Valparaíso;VALPARAISO;P. Pagado;249;ALTO
1641;COLEGIO SAN PEDRO NOLASCO;de Valparaíso;VALPARAISO;P. Pagado;316;ALTO
1650;COL. PART. CONSTANCIO VIGIL;de Valparaíso;VALPARAISO;P. Subvencionado;53;MEDIO-BAJO
1653;COLEGIO SAN VICENTE;de Valparaíso;VALPARAISO;P. Subvencionado;271;MEDIO-BAJO
1657;COL.PRESB.DAVID TRUMBULL ANEXO;de Valparaíso;VALPARAISO;P. Subvencionado;123;MEDIO
1662;ENGLISH COLLEGE VILLA PLACERES;de Valparaíso;VALPARAISO;P. Pagado;68;MEDIO-BAJO
1667;ESCUELA ESPECIAL ADOLFO TANNENBAUM  B.;de Valparaíso;VINA DEL MAR;Municipal;225;MEDIO-BAJO
1677;ESCUELA BASICA REPUBLICA DEL ECUADOR;de Valparaíso;VINA DEL MAR;Municipal;452;MEDIO
1678;ESCUELA UNESCO;de Valparaíso;VINA DEL MAR;Municipal;195;MEDIO
1680;ESCUELA ORLANDO PENA CARVAJAL;de Valparaíso;VINA DEL MAR;Municipal;129;MEDIO-BAJO
1681;COLEGIO REPUBLICA DE COLOMBIA;de Valparaíso;VINA DEL MAR;Municipal;201;MEDIO-BAJO
1682;COLEGIO MIRAFLORES;de Valparaíso;VINA DEL MAR;Municipal;460;MEDIO-BAJO
1683;ESCUELA BASICA SANTA JULIA;de Valparaíso;VINA DEL MAR;Municipal;317;MEDIO-BAJO
1684;ESCUELA LIBERTADOR  BERNARDO O^HIGGINS;de Valparaíso;VINA DEL MAR;Municipal;467;MEDIO-BAJO
1685;ESCUELA DR. OSCAR MARIN SOCIAS;de Valparaíso;VINA DEL MAR;Municipal;351;INSUFICIENTE
1686;ESCUELA TEODORO LOWEY;de Valparaíso;VINA DEL MAR;Municipal;271;MEDIO
1688;ESCUELA ALMIRANTE LUIS GOMEZ CARRENO;de Valparaíso;VINA DEL MAR;Municipal;230;MEDIO
1689;ESCUELA ORO NEGRO;de Valparaíso;CONCON;Municipal;318;MEDIO-BAJO
1691;ESCUELA LORD COCHRANE;de Valparaíso;VINA DEL MAR;Municipal;117;MEDIO-BAJO
1692;ESCUELA ARTURO PRAT CHACON;de Valparaíso;VINA DEL MAR;Municipal;372;MEDIO-BAJO
1693;ESCUELA BASICA 21 DE MAYO;de Valparaíso;VINA DEL MAR;Municipal;101;INSUFICIENTE
1695;ESCUELA PEDRO AGUIRRE CERDA;de Valparaíso;VINA DEL MAR;Municipal;164;MEDIO
1696;ESCUELA BASICA CHORRILOS;de Valparaíso;VINA DEL MAR;Municipal;144;INSUFICIENTE
1697;ESCUELA GASTON OSSA SAINT MARIE;de Valparaíso;VINA DEL MAR;Municipal;136;MEDIO
1698;ESCUELA PAUL HARRIS;de Valparaíso;VINA DEL MAR;Municipal;389;MEDIO
1699;ESCUELA BASICA IRMA SALAS SILVA;de Valparaíso;CONCON;Municipal;324;MEDIO-BAJO
1700;ESCUELA DOCTOR ADRIANO MACHADO PARDO;de Valparaíso;VINA DEL MAR;Municipal;175;MEDIO
1701;ESCUELA LA PARVA;de Valparaíso;VINA DEL MAR;Municipal;105;INSUFICIENTE
1702;ESCUELA CANAL BEAGLE;de Valparaíso;VINA DEL MAR;Municipal;185;MEDIO-BAJO
1703;ESCUELA PRESIDENTE JOSE MANUEL BALMACEDA;de Valparaíso;VINA DEL MAR;Municipal;211;ALTO
1704;ESCUELA BASICA JOHN KENNEDY;de Valparaíso;VINA DEL MAR;Municipal;156;INSUFICIENTE
1705;ESCUELA PRESIDENTE SALVADOR ALLENDE;de Valparaíso;VINA DEL MAR;Municipal;196;MEDIO-BAJO
1707;ESCUELA MINISTRO ZENTENO;de Valparaíso;VINA DEL MAR;Municipal;490;MEDIO-BAJO
1708;ESCUELA ENRIQUE CARDENAS RIVERA;de Valparaíso;VINA DEL MAR;Municipal;206;INSUFICIENTE
1709;ESCUELA PATRICIO LYNCH Z.;de Valparaíso;VINA DEL MAR;Municipal;132;MEDIO
1712;ESCUELA VILLA MONTE;de Valparaíso;VINA DEL MAR;Municipal;190;MEDIO
1714;ESCUELA SANTA MARIA DE AGUA SANTA;de Valparaíso;VINA DEL MAR;Municipal;64;INSUFICIENTE
1716;ESCUELA VILLA INDEPENDENCIA;de Valparaíso;VINA DEL MAR;Municipal;287;MEDIO
1717;ESCUELA CARDENAL JOSE MARIA CARO;de Valparaíso;VINA DEL MAR;Municipal;130;MEDIO
1718;ESCUELA EDUARDO LEZANA PINCHEIRA;de Valparaíso;VINA DEL MAR;Municipal;164;INSUFICIENTE
1720;ESCUELA  MARCELA PAZ;de Valparaíso;VINA DEL MAR;Municipal;146;MEDIO-BAJO
1721;ESCUELA BASICA REPUBLICA DEL LIBANO;de Valparaíso;VINA DEL MAR;Municipal;145;MEDIO-BAJO
1722;ESCUELA BASICA DR ALDO FRANCIA BOIDO;de Valparaíso;VINA DEL MAR;Municipal;137;MEDIO-BAJO
1724;ESCUELA PRESIDENTE EDUARDO FREI MONTALVA;de Valparaíso;VINA DEL MAR;Municipal;335;MEDIO-BAJO
1728;ESCUELA BASICA LUISA NIETO DE HAMEL;de Valparaíso;VINA DEL MAR;Municipal;70;INSUFICIENTE
1732;ESCUELA VIOLETA PARRA;de Valparaíso;VINA DEL MAR;Municipal;106;MEDIO-BAJO
1734;COLEGIO RUBEN CASTRO-DIURNO;de Valparaíso;VINA DEL MAR;P. Subvencionado;601;ALTO
1738;LICEO NUESTRA SRA.DE LA PAZ;de Valparaíso;VINA DEL MAR;P. Subvencionado;621;MEDIO
1741;LICEO SANTA TERESA DE LOS ANDES;de Valparaíso;VINA DEL MAR;P. Subvencionado;317;MEDIO-BAJO
1742;COLEGIO SAN AGUSTIN;de Valparaíso;VINA DEL MAR;P. Subvencionado;220;MEDIO-BAJO
1743;COL.PARROQUIAL SANTA MARIA GORETTI;de Valparaíso;CONCON;P. Subvencionado;466;MEDIO
1748;COLEGIO ESPANOL MARIA REINA;de Valparaíso;VINA DEL MAR;P. Subvencionado;723;ALTO
1749;COLEGIO EXCMO.  CARDENAL RAUL SILVA HENRIQUEZ;de Valparaíso;VINA DEL MAR;P. Subvencionado;278;MEDIO
1750;COL. INMACULADA DE LOURDES;de Valparaíso;VINA DEL MAR;P. Subvencionado;327;ALTO
1751;ESCUELA PARTICULAR HUGO ERRAZURIZ;de Valparaíso;VINA DEL MAR;P. Subvencionado;571;MEDIO
1752;ESCUELA PARTICULAR SANTA FILOMENA;de Valparaíso;VINA DEL MAR;P. Subvencionado;479;MEDIO-BAJO
1755;COLEGIO ANA MARIA JANER;de Valparaíso;VINA DEL MAR;P. Subvencionado;714;MEDIO
1756;COLEGIO CLAUDIO MATTE;de Valparaíso;VINA DEL MAR;P. Subvencionado;567;MEDIO
1757;COLEGIO ACONCAGUA;de Valparaíso;QUILPUE;P. Subvencionado;1263;MEDIO
1759;COLEGIO SAN LUIS DE MIRAFLORES;de Valparaíso;VINA DEL MAR;P. Subvencionado;150;INSUFICIENTE
1761;COLEGIO FRIENDLY HIGH SCHOOL;de Valparaíso;VINA DEL MAR;P. Subvencionado;220;MEDIO
1765;ESCUELA ILUSION;de Valparaíso;VINA DEL MAR;P. Subvencionado;175;MEDIO
1769;COLEGIO RAYEN CAVEN;de Valparaíso;CONCON;P. Subvencionado;234;MEDIO
1772;COLEGIO BLANCA VERGARA;de Valparaíso;VINA DEL MAR;P. Subvencionado;281;MEDIO-BAJO
1774;SEMINARIO SAN RAFAEL;de Valparaíso;VINA DEL MAR;P. Pagado;410;ALTO
1775;COLEGIO ARABE;de Valparaíso;VINA DEL MAR;P. Pagado;122;MEDIO
1776;SAINT PETER'S SCHOOL;de Valparaíso;VINA DEL MAR;P. Pagado;198;MEDIO
1777;COLEGIO SAINT DOMINIC;de Valparaíso;VINA DEL MAR;P. Pagado;480;ALTO
1780;COLEGIO PATMOS;de Valparaíso;VINA DEL MAR;P. Pagado;180;MEDIO-BAJO
1781;ALLIANCE FRANCAISE DE VALPARAISO;de Valparaíso;VINA DEL MAR;P. Pagado;502;MEDIO
1783;COLEGIO BRITANICO ST. MARGARET'S S.A.;de Valparaíso;CONCON;P. Pagado;494;ALTO
1787;HEBREO DR. JAIM WEITZMAN;de Valparaíso;VINA DEL MAR;P. Pagado;151;MEDIO
1788;THE MACKAY SCHOOL;de Valparaíso;VINA DEL MAR;P. Pagado;453;ALTO
1789;COLEGIO PROFESOR HUGUET;de Valparaíso;VINA DEL MAR;P. Pagado;152;MEDIO-BAJO
1791;SAINT PAUL´S SCHOOL;de Valparaíso;VINA DEL MAR;P. Pagado;410;ALTO
1792;COL.SS.CC.MONJAS FRANCESAS;de Valparaíso;VINA DEL MAR;P. Pagado;304;MEDIO
1795;COLEGIO SAN IGNACIO;de Valparaíso;VINA DEL MAR;P. Subvencionado;461;ALTO
1796;COLEGIO COMPAÑIA DE MARIA;de Valparaíso;VINA DEL MAR;P. Pagado;249;MEDIO
1801;COLEGIO MARIA AUXILIADORA;de Valparaíso;VINA DEL MAR;P. Subvencionado;496;MEDIO
1807;ESCUELA JEFFERSON SCHOOL;de Valparaíso;QUILPUE;P. Subvencionado;152;MEDIO
1819;COLLEGE CHRETIEN FRANCAIS LE BEAU JOUR;de Valparaíso;VINA DEL MAR;P. Subvencionado;169;MEDIO
1839;COLEGIO ALEMAN DE VALPARAISO;de Valparaíso;VINA DEL MAR;P. Pagado;775;ALTO
1842;COLEGIO  SAN ANDRES;de Valparaíso;VINA DEL MAR;P. Subvencionado;428;MEDIO
1844;COLEGIO FRANCO INGLES;de Valparaíso;VINA DEL MAR;P. Pagado;121;MEDIO
1847;COLEGIO SAINT MICHAEL;de Valparaíso;VINA DEL MAR;P. Subvencionado;166;MEDIO
1853;COLEGIO ARTÍSTICO COSTA MAUCO;de Valparaíso;QUINTERO;Municipal;209;INSUFICIENTE
1855;ESCUELA BASICA REPUBLICA DE FRANCIA;de Valparaíso;QUINTERO;Municipal;484;MEDIO
1856;ESCUELA MANTAGUA;de Valparaíso;QUINTERO;Municipal;121;INSUFICIENTE
1857;ESCUELA JUAN JOSE TORTEL;de Valparaíso;QUINTERO;Municipal;55;MEDIO-BAJO
1858;COLEGIO DON ORIONE;de Valparaíso;QUINTERO;P. Subvencionado;684;MEDIO
1859;COLEGIO SANTA FILOMENA;de Valparaíso;QUINTERO;P. Subvencionado;333;MEDIO
1860;COLEGIO INGLES;de Valparaíso;QUINTERO;P. Subvencionado;517;MEDIO-BAJO
1863;COLEGIO GENERAL JOSE VELASQUEZ BORQUEZ;de Valparaíso;PUCHUNCAVI;Municipal;319;MEDIO-BAJO
1864;COMPLEJO EDUCACIONAL SARGENTO ALDEA;de Valparaíso;PUCHUNCAVI;Municipal;236;MEDIO
1867;ESCUELA LA GREDA;de Valparaíso;PUCHUNCAVI;Municipal;181;MEDIO
1868;ESCUELA LA CHOCOTA;de Valparaíso;PUCHUNCAVI;Municipal;234;MEDIO
1869;ESCUELA LOS MAQUIS;de Valparaíso;PUCHUNCAVI;Municipal;18;SIN CATEGORIA: BAJA MATRICULA
1870;ESCUELA CAMPICHE;de Valparaíso;PUCHUNCAVI;Municipal;69;MEDIO
1871;ESCUELA BASICA EL RINCON;de Valparaíso;PUCHUNCAVI;Municipal;70;MEDIO
1873;ESCUELA HORCON;de Valparaíso;PUCHUNCAVI;Municipal;144;MEDIO
1874;ESCUELA BASICA LA LAGUNA;de Valparaíso;PUCHUNCAVI;Municipal;76;MEDIO
1875;ESCUELA MAITENCILLO;de Valparaíso;PUCHUNCAVI;Municipal;123;MEDIO-BAJO
1876;ESCUELA BASICA LA QUEBRADA;de Valparaíso;PUCHUNCAVI;Municipal;4;SIN CATEGORIA: BAJA MATRICULA
1877;ESCUELA PUCALAN;de Valparaíso;PUCHUNCAVI;Municipal;18;SIN CATEGORIA: BAJA MATRICULA
1878;ESCUELA BASICA  EL RUNGUE;de Valparaíso;PUCHUNCAVI;Municipal;44;SIN CATEGORIA: BAJA MATRICULA
1880;COLEGIO INDUSTRIAL ANDRES BELLO LOPEZ;de Valparaíso;QUILPUE;Municipal;18;SIN CATEGORIA: BAJA MATRICULA
1881;ESCUELA LUIS CRUZ MARTINEZ;de Valparaíso;QUILPUE;Municipal;447;MEDIO
1885;COLEGIO CAPITAN IGNACIO CARRERA PINTO;de Valparaíso;QUILPUE;Municipal;102;INSUFICIENTE
1886;ESCUELA MANUEL BULNES PRIETO;de Valparaíso;QUILPUE;Municipal;327;MEDIO-BAJO
1887;ESCUELA GUARDIAMARINA GUILLERMO ZANARTU I.;de Valparaíso;QUILPUE;Municipal;375;MEDIO-BAJO
1888;ESC.CDTE. ELEUTERIO RAMIREZ MOLINA;de Valparaíso;QUILPUE;Municipal;171;MEDIO-BAJO
1889;COLEGIO FERNANDO DURAN VILLARREAL;de Valparaíso;QUILPUE;Municipal;272;MEDIO-BAJO
1890;COLEGIO JOSE MIGUEL INFANTE;de Valparaíso;QUILPUE;Municipal;168;INSUFICIENTE
1891;ESCUELA BASICA JORGE ROCK LARA;de Valparaíso;QUILPUE;Municipal;190;INSUFICIENTE
1892;ESCUELA BASICA GASPAR CABRALES;de Valparaíso;QUILPUE;Municipal;174;INSUFICIENTE
1893;ESCUELA BASICA DARIO SALAS;de Valparaíso;QUILPUE;Municipal;155;MEDIO-BAJO
1895;LICEO TECNICO PROFESIONAL MANNHEIM;de Valparaíso;QUILPUE;Municipal;118;INSUFICIENTE
1898;ESCUELA THEODOR HEUSS;de Valparaíso;QUILPUE;Municipal;196;MEDIO-BAJO
1899;ESCUELA TENIENTE IGNACIO SERRANO MONTANER;de Valparaíso;QUILPUE;Municipal;167;MEDIO
1900;ESCUELA LOS MOLLES DE MARGA MARGA;de Valparaíso;QUILPUE;Municipal;33;SIN CATEGORIA: BAJA MATRICULA
1901;ESCUELA SANTIAGO BUERAS;de Valparaíso;QUILPUE;Municipal;23;SIN CATEGORIA: BAJA MATRICULA
1905;GABRIELA MISTRAL DE LA RETUCA;de Valparaíso;QUILPUE;Municipal;23;SIN CATEGORIA: BAJA MATRICULA
1906;ESCUELA DELFINA ALARCON HENRIQUEZ;de Valparaíso;QUILPUE;Municipal;43;SIN CATEGORIA: BAJA MATRICULA
1908;LICEO DE NINAS JAVIERA CARRERA;de Valparaíso;QUILPUE;P. Subvencionado;139;MEDIO-BAJO
1909;COLEGIO LIAHONA;de Valparaíso;QUILPUE;P. Subvencionado;593;MEDIO
1911;COLEGIO CREP;de Valparaíso;QUILPUE;P. Subvencionado;282;MEDIO
1914;LICEO  JUAN XXIII  EL BELLOTO;de Valparaíso;QUILPUE;P. Subvencionado;717;MEDIO
1917;ESCUELA PARTICULAR EXEQUIEL PUELMA SILVA;de Valparaíso;QUILPUE;P. Subvencionado;178;MEDIO-BAJO
1918;COLEGIO LOS LEONES DE QUILPUE;de Valparaíso;QUILPUE;P. Subvencionado;437;MEDIO
1919;COLEGIO H. F. CAMILO HENRIQUEZ;de Valparaíso;QUILPUE;P. Subvencionado;306;ALTO
1923;COLEGIO CRISTIANO DE QUILPUE;de Valparaíso;QUILPUE;P. Subvencionado;367;MEDIO
1924;ESCUELA PARTICULAR INFANTES DEL SOL;de Valparaíso;QUILPUE;P. Subvencionado;229;MEDIO
1927;ESCUELA JUAN DE SAAVEDRA;de Valparaíso;QUILPUE;P. Subvencionado;225;MEDIO-BAJO
1930;ABRAHAM LINCOLN MEMORIAL COLLEGE;de Valparaíso;QUILPUE;P. Subvencionado;257;MEDIO-BAJO
1934;COLEGIO ESPERANZA;de Valparaíso;QUILPUE;P. Subvencionado;554;MEDIO
1937;COL.COEDUCACIONAL PART. QUILPUE;de Valparaíso;QUILPUE;P. Pagado;204;MEDIO
1941;COLEGIO EL BELLOTO;de Valparaíso;QUILPUE;P. Subvencionado;315;MEDIO
1959;WINDMILL COLLEGE;de Valparaíso;VILLA ALEMANA;Municipal;302;MEDIO-BAJO
1961;ESCUELA LATINA INES GALLARDO ORELLANA;de Valparaíso;VILLA ALEMANA;Municipal;245;INSUFICIENTE
1963;ESCUELA BASICA DIEGO BARROS ARANA;de Valparaíso;VILLA ALEMANA;Municipal;222;MEDIO-BAJO
1965;COLEGIO ITALO COMPOSTO SCARPATI;de Valparaíso;VILLA ALEMANA;Municipal;167;MEDIO-BAJO
1966;ESCUELA BASICA CATALUNYA;de Valparaíso;VILLA ALEMANA;Municipal;312;MEDIO-BAJO
1967;LICEO BICENTENARIO TÉCNICO PROFESIONAL MARY GRAHAM;de Valparaíso;VILLA ALEMANA;Municipal;744;MEDIO
1968;ESCUELA MELVIN JONES;de Valparaíso;VILLA ALEMANA;Municipal;145;INSUFICIENTE
1969;COLEGIO CHARLES DARWIN;de Valparaíso;VILLA ALEMANA;Municipal;266;INSUFICIENTE
1970;ESCUELA DIEGO PORTALES;de Valparaíso;VILLA ALEMANA;Municipal;234;MEDIO
1971;ESCUELA MANUEL MONTT;de Valparaíso;VILLA ALEMANA;Municipal;288;MEDIO-BAJO
1975;ESCUELA JUAN BAUTISTA ALBERDI;de Valparaíso;VILLA ALEMANA;Municipal;262;MEDIO-BAJO
1976;ESCUELA  EL  PATAGUAL;de Valparaíso;VILLA ALEMANA;Municipal;26;MEDIO
1977;COLEGIO NACIONAL;de Valparaíso;VILLA ALEMANA;P. Subvencionado;1025;MEDIO
1980;COLEGIO PARTICULAR JEAN PIAGET;de Valparaíso;VILLA ALEMANA;P. Subvencionado;271;MEDIO
1985;CENTRO INFANTIL EL BUEN CAMINO;de Valparaíso;VILLA ALEMANA;P. Subvencionado;76;INSUFICIENTE
1987;COLEGIO NUEVO CHILENO BRITANICO;de Valparaíso;VILLA ALEMANA;P. Subvencionado;206;INSUFICIENTE
1989;INTERNADO ALEMAN;de Valparaíso;VILLA ALEMANA;P. Pagado;233;MEDIO-BAJO
1997;ESCUELA DOMINGO ORTIZ DE ROZAS;de Valparaíso;CASABLANCA;Municipal;317;MEDIO
1998;ESCUELA ARTURO ECHAZARRETA LARRAIN;de Valparaíso;CASABLANCA;Municipal;283;MEDIO
1999;ESCUELA MANUEL BRAVO REYES;de Valparaíso;CASABLANCA;Municipal;352;MEDIO-BAJO
2003;ESCUELA  SAN PEDRO DE QUINTAY;de Valparaíso;CASABLANCA;Municipal;72;MEDIO
2005;ESCUELA BASICA LAGUNILLAS;de Valparaíso;CASABLANCA;Municipal;104;MEDIO-BAJO
2007;COLEGIO PARTIC. JULIO MONTT SALAMANCA;de Valparaíso;CASABLANCA;P. Subvencionado;201;MEDIO-BAJO
2008;ESCUELA PURISIMA DE LO VASQUEZ;de Valparaíso;CASABLANCA;P. Subvencionado;195;MEDIO
2009;COLEGIO INSULAR ROBINSON CRUSOE;de Valparaíso;JUAN FERNANDEZ;Municipal;102;MEDIO-BAJO
2014;ESCUELA POETA PABLO NERUDA;de Valparaíso;SAN ANTONIO;Municipal;219;MEDIO-BAJO
2017;ESCUELA VILLA LAS DUNAS;de Valparaíso;SAN ANTONIO;Municipal;98;MEDIO
2018;ESCUELA MOVILIZADORES PORTUARIOS;de Valparaíso;SAN ANTONIO;Municipal;567;MEDIO-BAJO
2019;COLEGIO ESPANA;de Valparaíso;SAN ANTONIO;Municipal;217;MEDIO-BAJO
2020;ESCUELA PRESIDENTE PEDRO AGUIRRE CERDA;de Valparaíso;SAN ANTONIO;Municipal;176;MEDIO
2021;PADRE ANDRE COINDRE;de Valparaíso;SAN ANTONIO;Municipal;428;MEDIO
2022;ESCUELA BASICA SAN JOSE DE CALASANZ;de Valparaíso;SAN ANTONIO;Municipal;149;MEDIO
2023;ESCUELA CRISTO DEL MAIPO;de Valparaíso;SAN ANTONIO;Municipal;126;MEDIO-BAJO
2024;PROFESOR PEDRO VIVEROS ORMENO;de Valparaíso;SAN ANTONIO;Municipal;84;MEDIO
2026;ESCUELA BASICA CERRO PLACILLA;de Valparaíso;SAN ANTONIO;Municipal;442;MEDIO
2027;ESCUELA POETA HUIDOBRO;de Valparaíso;SAN ANTONIO;Municipal;107;INSUFICIENTE
2035;COLEGIO AGRÍCOLA CUNCUMÉN GONZALO BARROS AMUNÁTEGUI;de Valparaíso;SAN ANTONIO;Municipal;102;MEDIO
2036;ESCUELA BASICA LEYDA;de Valparaíso;SAN ANTONIO;Municipal;91;MEDIO
2037;EDUARDO FERNANDEZ DE ASTURIAS;de Valparaíso;SAN ANTONIO;Municipal;87;MEDIO
2038;ESCUELA BASICA EL ASILO;de Valparaíso;SAN ANTONIO;Municipal;10;SIN CATEGORIA: BAJA MATRICULA
2040;LICEO NACIONAL DE LLO LLEO;de Valparaíso;SAN ANTONIO;P. Subvencionado;488;MEDIO
2041;LICEO SANTA TERESITA DE LLOLLEO;de Valparaíso;SAN ANTONIO;P. Subvencionado;385;MEDIO
2042;INSTITUTO DEL PUERTO DE SAN ANTONIO;de Valparaíso;SAN ANTONIO;P. Subvencionado;715;MEDIO
2043;INSTITUTO ERCILLA;de Valparaíso;SAN ANTONIO;P. Subvencionado;267;MEDIO
2045;LICEO GABRIELA MISTRAL;de Valparaíso;SAN ANTONIO;P. Subvencionado;349;ALTO
2047;COLEGIO PARTICULAR SARA CRUCHAGA;de Valparaíso;SAN ANTONIO;P. Subvencionado;239;MEDIO-BAJO
2048;COLEGIO SAGRADA FAMILIA;de Valparaíso;SAN ANTONIO;P. Subvencionado;213;MEDIO
2049;COLEGIO FUND.EDUC. FERNANDEZ LEON;de Valparaíso;SAN ANTONIO;P. Subvencionado;360;ALTO
2050;COLEGIO NUESTRA SENORA DE POMPEYA;de Valparaíso;SAN ANTONIO;P. Subvencionado;250;MEDIO
2052;COLEGIO PROVIDENCIA;de Valparaíso;SAN ANTONIO;P. Subvencionado;190;SIN CATEGORIA: FALTA DE INFORMACIÓN
2054;COLEGIO PART.GUILLERMO BLEST GANA;de Valparaíso;SAN ANTONIO;P. Subvencionado;89;MEDIO
2055;COLEGIO EL RETIRO;de Valparaíso;SAN ANTONIO;P. Subvencionado;312;ALTO
2057;ESCUELA PARTICULAR N. 33 MARIA KONIG;de Valparaíso;SAN ANTONIO;P. Subvencionado;90;MEDIO-BAJO
2065;ESCUELA PRESIDENTE AGUIRRE CERDA;de Valparaíso;CARTAGENA;Municipal;620;MEDIO-BAJO
2066;LICEO EUGENIA SUBERCASEAUX;de Valparaíso;CARTAGENA;Municipal;365;MEDIO-BAJO
2068;ESCUELA CARMEN ROMERO AGUIRRE;de Valparaíso;CARTAGENA;Municipal;120;MEDIO
2069;ESCUELA LO ZARATE;de Valparaíso;CARTAGENA;Municipal;49;ALTO
2071;ESCUELA BASICA SAN FRANCISCO;de Valparaíso;CARTAGENA;Municipal;27;SIN CATEGORIA: BAJA MATRICULA
2074;ESCUELA BASICA LAS CRUCES;de Valparaíso;EL TABO;Municipal;325;MEDIO-BAJO
2075;COLEGIO EL TABO;de Valparaíso;EL TABO;Municipal;330;MEDIO
2079;ESCUELA POETA NERUDA DE ISLA NEGRA;de Valparaíso;EL QUISCO;Municipal;351;MEDIO
2081;ESCUELA EL TOTORAL;de Valparaíso;EL QUISCO;Municipal;245;MEDIO-BAJO
2083;ESC.PART.  SAN MIGUEL ARCANGEL;de Valparaíso;EL QUISCO;P. Subvencionado;325;MEDIO-BAJO
2084;COLEGIO CARLOS ALESSANDRI ALTAMIRANO;de Valparaíso;ALGARROBO;Municipal;384;MEDIO-BAJO
